Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0071162~CMG complex	11	2.1484375	6.161738052494338E-16	GINS1, GINS2, CDC45, MCM7, GINS3, GINS4, MCM3, MCM4, MCM5, MCM6, MCM2	493	11	20521	41.62474645030426	2.744471316873387E-13	2.3078509796615157E-14	1.882130896034634E-14
GOTERM_MF_DIRECT	GO:0016887~ATPase activity	46	8.984375	6.171961262555993E-16	PIF1, BLM, ERCC6L, MCM7, DDX46, MCM8, KIF14, SMC5, SMC3, CHTF18, SMC4, SMC2, KIF15, BRIP1, ORC1, FIGNL1, RAD54L, RFC5, POLQ, RFC3, RFC4, ATAD5, RFC2, DDX11, ATAD2, KIF23, CDC6, KIF22, MLH1, MYO19, KIF18A, RAD51, KIF18B, DDX39A, MSH2, KIFC1, MCM3, MCM4, MCM5, KIF2C, KIF20A, MCM6, DNA2, TRIP13, KIF20B, MCM2	480	429	18883	4.218230380730381	3.6770586575585185E-13	6.826189156386928E-14	6.468215403158681E-14
GOTERM_BP_DIRECT	GO:0032508~DNA duplex unwinding	19	3.7109375	6.496289256471149E-15	RFC5, POLQ, PIF1, BLM, RFC3, RFC4, MCM8, ZGRF1, RFC2, DSCC1, DDX11, CHTF18, RAD54B, BRIP1, MCM3, MCM4, MCM5, DNA2, MCM2	480	62	19256	12.293817204301074	1.076216893380888E-11	9.697188144659661E-13	9.029842066494897E-13
GOTERM_MF_DIRECT	GO:0003677~DNA binding	85	16.6015625	1.1135441165442571E-14	TOP2A, ERCC6L, FEN1, MCM7, MCM8, DSCC1, HJURP, HMGB2, CGAS, TTF2, BRCA1, HMGB1, FOXM1, BRCA2, CHTF18, MKI67, MIS18BP1, EXO1, NUSAP1, DNMT3B, TOPBP1, LBR, MYBL1, TMPO, TEAD4, RFC5, WDHD1, TIPIN, RMI2, RFC3, RFC4, LIG1, PARP1, RFC2, DDX11, KIF22, WDR76, DDB2, SAP30, RAD51C, MSH2, MCM3, TIMELESS, MCM4, TFAM, MCM5, MCM6, DNA2, ZNF511, MCM2, BLM, DNMT1, PARPBP, PCNA, PDS5B, LIN9, CENPA, RAD54B, RAD51AP1, BRIP1, ORC6, HNRNPDL, ORC1, NSD2, TAF1A, LYAR, FANCI, CDT1, POLQ, CENPW, CENPX, ATAD5, NFYB, RPA2, SSRP1, DEK, THAP11, POLA1, RAD51, PHF5A, POLE2, KIF4A, RPA3, PHF19, CENPS	480	1350	18883	2.476936728395062	6.128431095930864E-12	1.0263164940816237E-12	9.72495195115318E-13
GOTERM_BP_DIRECT	GO:0006268~DNA unwinding involved in DNA replication	13	2.5390625	1.1772487389269389E-14	GINS1, GINS2, BLM, MCM7, GINS3, GINS4, RAD51, CDC45, MCM3, MCM4, MCM5, MCM6, MCM2	480	21	19256	24.834126984126986	1.93354221522668E-11	1.6108686910983615E-12	1.5000111015160747E-12
GOTERM_CC_DIRECT	GO:0000939~condensed chromosome inner kinetochore	12	2.34375	1.4690848381542217E-14	CENPU, CENPW, CENPH, CENPX, CENPK, CENPL, CENPM, CENPN, CENPO, CENPQ, ITGB3BP, CENPS	493	17	20521	29.382173964920653	6.037836897121451E-12	5.043857944329495E-13	4.113437546831821E-13
GOTERM_MF_DIRECT	GO:0008017~microtubule binding	34	6.640625	9.269634985724273E-14	CEP57, KIF14, KIF11, SKA3, SKA1, SKA2, KIF15, RACGAP1, HAUS8, NUF2, NUSAP1, FAM83D, GTSE1, DLGAP5, GAS2L3, SPAG5, KIF23, KIF22, NDC80, CENPE, KIF18A, CENPF, KIF18B, PSRC1, PRC1, KIFC1, KIF4A, ALMS1, BIRC5, KIF2C, KIF20A, KIF20B, SPC24, MDM1	480	272	18883	4.917447916666667	5.1172399651022715E-11	7.323011638722176E-12	6.938983903599313E-12
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	35	6.8359375	1.1159806200896066E-13	DCLRE1B, TOP2A, MDC1, BLM, MCM7, MCM8, WDR4, CGAS, MCM10, SMC5, BRCA1, RAD51AP1, CHEK1, PCLAF, TOPBP1, FBXO5, BARD1, POLQ, SLF1, TIPIN, PARP1, PARP2, DDX11, VRK1, CIP2A, MASTL, FANCG, WDR76, DDB2, TRAIP, RAD51, UBE2T, TIMELESS, DTL, CENPS	480	296	19256	4.743524774774775	1.8332169116064279E-10	1.409569367836257E-11	1.312564898551545E-11
GOTERM_CC_DIRECT	GO:0072686~mitotic spindle	24	4.6875	5.075427567242486E-13	SPAG5, CKAP2L, KIF23, CDC7, KIF11, KIF22, CDC6, SKA3, KNSTRN, SKA1, AURKA, CENPE, TPX2, ESPL1, RACGAP1, KIFC1, NUP62, NUSAP1, CDK1, TACC3, ECT2, FAM83D, DLGAP5, MAD2L1	493	143	20521	6.985971432218896	2.0912871434575209E-10	1.6085201213106956E-11	1.3118028173795963E-11
GOTERM_BP_DIRECT	GO:0000727~double-strand break repair via break-induced replication	10	1.953125	6.972283565533382E-13	GINS2, CDC45, MCM7, GINS4, MCM3, MCM4, CDC7, MCM5, MCM6, MCM2	480	12	19256	33.43055555555555	1.145532557700335E-9	8.177492581861296E-11	7.614729694071815E-11
GOTERM_BP_DIRECT	GO:0000724~double-strand break repair via homologous recombination	21	4.1015625	8.515008597217142E-13	GEN1, BLM, SLF1, FEN1, RMI2, MCM8, RMI1, RPA2, SMC5, NUCKS1, BRCA1, BRCA2, RAD54B, RAD51AP1, RAD51, RAD51C, EID3, RNF138, RPA3, AUNIP, TOPBP1	480	103	19256	8.179126213592232	1.3990819613951544E-9	9.321096077753699E-11	8.679632096763341E-11
GOTERM_MF_DIRECT	GO:0003684~damaged DNA binding	18	3.515625	9.96293692028795E-13	DCLRE1B, POLQ, FEN1, PCNA, PARP1, PARP2, HMGB2, RPA2, BRCA1, HMGB1, FANCG, DDB2, UNG, MSH6, NEIL3, MSH2, RPA3, AUNIP	480	69	18883	10.262500000000001	5.499654065488357E-10	6.886880146149045E-11	6.525723682788607E-11
GOTERM_MF_DIRECT	GO:0005524~ATP binding	87	16.9921875	2.1289191643471845E-12	TOP2A, ERCC6L, DDX46, MCM7, MCM8, KIF14, CGAS, BUB1B, SMC5, TTF2, KIF11, SMC3, CHTF18, MKI67, SMC4, PFAS, KIF15, SMC2, CHEK1, PBK, NEK2, TK1, SEPHS1, RFC5, HELLS, RFC4, LIG1, ZGRF1, RFC2, DDX11, VRK1, KIF23, KIF22, HASPIN, MASTL, DCK, CIT, MSH6, RAD51C, DDX39A, MELK, MTHFD1, MSH2, KIFC1, MCM3, MCM4, MCM5, KIF2C, KIF20A, MCM6, DNA2, KIF20B, MCM2, PRPS2, PIF1, BLM, DTYMK, GMPS, TTK, AURKB, AURKA, RAD54B, BRIP1, ORC1, FIGNL1, RAD54L, BUB1, PLK4, POLQ, RRM1, ATAD5, UBE2C, ATAD2, CDC7, CDC6, MLH1, MYO19, CENPE, KIF18A, WEE1, RAD51, KIF18B, CDK4, UBE2T, KIF4A, CDK1, TRIP13	480	1540	18883	2.2224310064935064	1.1751879469557025E-9	1.3081025532044365E-10	1.239504046797694E-10
GOTERM_CC_DIRECT	GO:0000940~condensed chromosome outer kinetochore	9	1.7578125	1.598659977008664E-11	CENPF, CCNB1, BUB1B, SPDL1, SKA3, BUB1, NDC80, SKA1, SKA2	493	11	20521	34.05661073206712	6.586456713364441E-9	4.704627932339783E-10	3.836783944820794E-10
GOTERM_CC_DIRECT	GO:0030496~midbody	25	4.8828125	2.3151178356947935E-11	KIF14, CDCA8, AURKB, AURKA, RACGAP1, NEK2, ECT2, CEP55, CENPV, SPAG5, DDX11, KIF23, SHCBP1, ASPM, CENPE, ANLN, CENPF, PSRC1, PRC1, INCENP, KIF4A, CDK1, BIRC5, KIF20A, KIF20B	493	187	20521	5.564805675174367	9.538272838227613E-9	6.358856988708366E-10	5.185863951956337E-10
GOTERM_BP_DIRECT	GO:0000281~mitotic cytokinesis	16	3.125	3.626252621288851E-11	CDCA8, KIF23, CENPA, AURKB, CIT, ANLN, ESPL1, RACGAP1, INCENP, KIF4A, STMN1, NUSAP1, BIRC5, KIF20A, ECT2, CEP55	480	64	19256	10.029166666666667	5.957936544120912E-8	3.7214417525976834E-9	3.465337661219158E-9
GOTERM_BP_DIRECT	GO:0031297~replication fork processing	13	2.5390625	1.0407065333404079E-10	GEN1, POLQ, BLM, TIPIN, PCNA, CENPX, ALYREF, DDX11, DONSON, NUCKS1, TRAIP, RAD51, CENPS	480	39	19256	13.372222222222222	1.7098804849791094E-7	1.0052000751440881E-8	9.360236996926374E-9
GOTERM_CC_DIRECT	GO:0000794~condensed nuclear chromosome	13	2.5390625	1.3264951179340862E-10	NCAPG2, NCAPG, SMC4, NCAPH, SMC2, PSMC3IP, RAD51, CHEK1, RCC1, NEK2, NCAPD2, TOPBP1, NCAPD3	493	41	20521	13.198090337901352	5.465161645457073E-8	3.415724928680272E-9	2.785639747661581E-9
GOTERM_BP_DIRECT	GO:0000076~DNA replication checkpoint	9	1.7578125	1.5962997837209815E-10	CDT1, MDC1, TIPIN, CDC45, TIMELESS, TOPBP1, DNA2, CDC6, CLSPN	480	13	19256	27.77307692307692	2.6227201599393624E-7	1.3105621224349257E-8	1.2203711846546904E-8
GOTERM_BP_DIRECT	GO:0030174~regulation of DNA-dependent DNA replication initiation	9	1.7578125	1.5962997837209815E-10	CDT1, MCM7, GMNN, MCM3, MCM4, MCM5, MCM6, MCM2, TICRR	480	13	19256	27.77307692307692	2.6227201599393624E-7	1.3105621224349257E-8	1.2203711846546904E-8
GOTERM_BP_DIRECT	GO:0051382~kinetochore assembly	9	1.7578125	1.5962997837209815E-10	CENPE, CENPF, CENPW, CENPH, CENPX, CENPK, MIS12, CENPA, DLGAP5	480	13	19256	27.77307692307692	2.6227201599393624E-7	1.3105621224349257E-8	1.2203711846546904E-8
GOTERM_BP_DIRECT	GO:0051984~positive regulation of chromosome segregation	9	1.7578125	3.6437773461578363E-10	NCAPG2, NCAPG, SMC5, NCAPD2, NCAPD3, CDC6, SMC4, NCAPH, SMC2	480	14	19256	25.789285714285715	5.986724644913011E-7	2.8490868582815083E-8	2.6530169344168248E-8
GOTERM_BP_DIRECT	GO:0034080~CENP-A containing nucleosome assembly	8	1.5625	6.348401024711037E-10	MIS18A, CENPW, NASP, HJURP, OIP5, CENPN, CENPA, ITGB3BP	480	10	19256	32.093333333333334	1.0430416903517425E-6	4.738215673897965E-8	4.412138712174171E-8
GOTERM_BP_DIRECT	GO:0010971~positive regulation of G2/M transition of mitotic cell cycle	11	2.1484375	7.257130906314022E-10	RRM1, CCNB1, RAD51C, CDK4, CDK1, CDC7, FBXO5, CDC25C, DTL, CDC25A, CDC25B	480	28	19256	15.760119047619048	1.1923458228535466E-6	5.180960412246794E-8	4.8244144155452785E-8
GOTERM_BP_DIRECT	GO:0051315~attachment of mitotic spindle microtubules to kinetochore	9	1.7578125	7.638497224514585E-10	CDT1, CENPE, NUF2, MIS12, KIF2C, SKA3, NDC80, SKA1, SKA2	480	15	19256	24.069999999999997	1.2550043706482938E-6	5.226005184438729E-8	4.866359273451167E-8
GOTERM_BP_DIRECT	GO:0036297~interstrand cross-link repair	12	2.34375	9.599485119144805E-10	DCLRE1B, RAD51AP1, FANCI, NEIL3, RAD51, CENPX, FANCD2, NUCKS1, FANCB, FANCE, FANCG, CENPS	480	37	19256	13.010810810810812	1.577194249424707E-6	6.304941826254308E-8	5.8710450988689624E-8
GOTERM_CC_DIRECT	GO:0042555~MCM complex	8	1.5625	1.3255844893905942E-9	MCM7, MCM8, MCM3, MCMBP, MCM4, MCM5, MCM6, MCM2	493	11	20521	30.27254287294855	5.461406780149503E-7	3.2125929978172044E-8	2.6199787555014098E-8
GOTERM_BP_DIRECT	GO:0051256~mitotic spindle midzone assembly	8	1.5625	1.7083869718032941E-9	RACGAP1, INCENP, PRC1, KIF4A, CDCA8, BIRC5, KIF23, AURKB	480	11	19256	29.175757575757572	2.806875883498705E-6	1.0789120798850035E-7	1.0046629538027833E-7
GOTERM_CC_DIRECT	GO:0000785~chromatin	61	11.9140625	2.077487195391757E-9	SUV39H2, MCM7, DSCC1, HMGB2, NUCKS1, FOXM1, SMC3, SMC2, MTBP, CHAF1B, CHAF1A, CHEK1, RCC1, OIP5, HOXA7, TMPO, TEAD4, TIPIN, PARP1, DDX11, ESCO2, KIF22, ISL1, DDB2, MSH6, RBL1, FANCD2, HAT1, TIMELESS, ASF1B, MCM2, RHNO1, PARPBP, PCNA, CDCA5, PDS5B, RAD51AP1, RBBP4, NSD2, E2F7, E2F8, FANCI, CENPX, NFYB, RPA2, FANCB, FANCE, FANCG, THAP11, FAM111B, POLA1, STAG1, CENPF, RAD51, MIS18A, NASP, CDK4, TAF5, HNRNPC, CENPS, EZH2	493	1097	20521	2.314593922943081	8.559243537265004E-7	4.755137358341132E-8	3.877976098064613E-8
GOTERM_MF_DIRECT	GO:0003777~microtubule motor activity	14	2.734375	2.140045335254502E-9	KIF14, KIF23, KIF11, KIF22, SMC3, KIF15, CENPE, KIF18A, KIF18B, KIFC1, KIF4A, KIF2C, KIF20A, KIF20B	480	59	18883	9.33481638418079	1.1813043440112025E-6	1.1834450703957394E-7	1.121383755673359E-7
GOTERM_MF_DIRECT	GO:0003690~double-stranded DNA binding	18	3.515625	2.475464253626882E-9	FEN1, CENPX, DDX11, HMGB2, CGAS, NUCKS1, MND1, MCM10, HMGB1, SMC3, PSMC3IP, RAD51AP1, MSH6, NEIL3, RAD51, HNRNPDL, MSH2, CENPS	480	110	18883	6.437386363636364	1.366455349538498E-6	1.244483392959696E-7	1.1792211535458964E-7
GOTERM_BP_DIRECT	GO:0000086~G2/M transition of mitotic cell cycle	13	2.5390625	2.5198992200536573E-9	FOXM1, MASTL, CDC25C, CDC25A, CDC25B, AURKA, CCNA2, WEE1, CCNB1, MELK, CHEK1, CDK1, BIRC5	480	50	19256	10.430333333333333	4.140185784429207E-6	1.5324720441955947E-7	1.4270095953563117E-7
GOTERM_CC_DIRECT	GO:0005814~centriole	21	4.1015625	4.562383064654806E-9	PLK4, TOP2A, STIL, CEP152, CCNF, SCLT1, CCP110, CEP128, AURKA, MPHOSPH9, CENPJ, ALMS1, SASS6, POC1A, HYLS1, BIRC5, TUBGCP3, CEP55, CEP78, LRRCC1, MDM1	493	169	20521	5.172305771931298	1.8797000447268175E-6	9.515452401456877E-8	7.760174774003666E-8
GOTERM_CC_DIRECT	GO:0031965~nuclear membrane	26	5.078125	4.619151651192658E-9	NUP107, NUDT1, YEATS4, TMEM97, HACD3, LMNB2, LMNB1, CEP128, TMEM201, BRIP1, EBP, NUP85, NUP62, HOXA7, SEPHS1, TMEM38B, LBR, TMPO, NDC1, CENPV, NUP155, SENP1, CENPF, CDK4, NUP54, DTL	493	261	20521	4.146526466313834	1.9030886596604901E-6	9.515452401456877E-8	7.760174774003666E-8
GOTERM_BP_DIRECT	GO:0008608~attachment of spindle microtubules to kinetochore	9	1.7578125	4.863168690796571E-9	SGO1, DSN1, NUF2, MIS12, KNL1, NDC80, SPC24, AURKB, SPC25	480	18	19256	20.058333333333334	7.990154182624387E-6	2.8519010679599894E-7	2.6556374743671276E-7
GOTERM_CC_DIRECT	GO:0031390~Ctf18 RFC-like complex	7	1.3671875	4.954152564091995E-9	RFC5, RFC3, RFC4, RFC2, DSCC1, DDX11, CHTF18	493	8	20521	36.421653144016226	2.0411087654492732E-6	9.719575506694773E-8	7.926644102547192E-8
GOTERM_BP_DIRECT	GO:0006271~DNA strand elongation involved in DNA replication	7	1.3671875	6.165601137235844E-9	POLD3, POLA1, RFC3, RFC4, MCM7, MCM3, MCM4	480	8	19256	35.10208333333333	1.0130031396382577E-5	3.491005885290088E-7	3.250760047873657E-7
GOTERM_BP_DIRECT	GO:0007080~mitotic metaphase plate congression	12	2.34375	7.357811940014628E-9	CENPE, KIF18A, CCNB1, PSRC1, KIFC1, CDCA5, NUP62, KIF14, CDCA8, KIF2C, KIF22, SPDL1	480	44	19256	10.940909090909091	1.2088811951027623E-5	4.0271757351680067E-7	3.7500314854274557E-7
GOTERM_BP_DIRECT	GO:0007051~spindle organization	9	1.7578125	8.217739701427917E-9	ASPM, RANBP1, SPAG5, TTK, AUNIP, KIF11, KNSTRN, AURKB, AURKA	480	19	19256	19.00263157894737	1.350165525237923E-5	4.352751157982142E-7	4.0532012914462206E-7
GOTERM_BP_DIRECT	GO:0090307~mitotic spindle assembly	12	2.34375	9.522059613254577E-9	CDC20, TPX2, STAG1, INCENP, KIFC1, CDCA8, BIRC5, MYBL2, NEK2, KIF11, SMC3, AURKB	480	45	19256	10.697777777777778	1.564462159475699E-5	4.886006839051254E-7	4.5497591089582025E-7
GOTERM_BP_DIRECT	GO:0006310~DNA recombination	15	2.9296875	1.1426863382203535E-8	PIF1, BLM, PAXIP1, LIG1, RPA2, BRCA1, HMGB1, BRCA2, PAGR1, RAD51, RAD51C, EID3, EXO1, RPA3, RAD54L	480	81	19256	7.429012345679013	1.8774160345458313E-5	5.685730204114608E-7	5.294446700420971E-7
GOTERM_CC_DIRECT	GO:0000796~condensin complex	7	1.3671875	1.4560900420935146E-8	NCAPG2, NCAPG, NCAPD2, NCAPD3, SMC4, NCAPH, SMC2	493	9	20521	32.37480279468109	5.999073003359889E-6	2.7268595333751274E-7	2.2238466097428223E-7
GOTERM_BP_DIRECT	GO:0051310~metaphase plate congression	8	1.5625	1.664963327577714E-8	CENPE, CENPF, INCENP, KIF2C, KIF22, FAM83D, CENPQ, NDC80	480	14	19256	22.923809523809524	2.7354973466731103E-5	8.040793482007667E-7	7.48743802313625E-7
GOTERM_BP_DIRECT	GO:1900264~positive regulation of DNA-directed DNA polymerase activity	7	1.3671875	1.81075527186705E-8	RFC5, RFC3, RFC4, PCNA, RFC2, DSCC1, CHTF18	480	9	19256	31.201851851851853	2.97502667737648E-5	8.259055990015822E-7	7.690680029679775E-7
GOTERM_BP_DIRECT	GO:1905821~positive regulation of chromosome condensation	7	1.3671875	1.81075527186705E-8	NCAPG2, NCAPG, NCAPD2, NCAPD3, SMC4, NCAPH, SMC2	480	9	19256	31.201851851851853	2.97502667737648E-5	8.259055990015822E-7	7.690680029679775E-7
GOTERM_CC_DIRECT	GO:0005876~spindle microtubule	11	2.1484375	1.9520673204160915E-8	PSRC1, PRC1, KIF4A, CDK1, BIRC5, KIF11, SKA3, SKA1, AURKB, AURKA, SKA2	493	39	20521	11.740313101367867	8.042485091452889E-6	3.4967466783105645E-7	2.851715737651334E-7
GOTERM_BP_DIRECT	GO:0060236~regulation of mitotic spindle organization	9	1.7578125	2.1175240373180578E-8	GPSM2, TPX2, STIL, PSRC1, BORA, CENPJ, NUP62, SASS6, TACC3	480	21	19256	17.192857142857143	3.479031504816099E-5	9.397228295341218E-7	8.750525008268406E-7
GOTERM_CC_DIRECT	GO:0016604~nuclear body	29	5.6640625	2.1498340133136603E-8	DCLRE1B, MDC1, PCNA, GEMIN2, CGAS, BRCA1, MKI67, DSN1, EXO1, TOPBP1, ECT2, TOE1, CDT1, PARP1, SPAG5, RMI1, RPA2, KNL1, ZWINT, THOC6, SGO2, NUDT21, STAG1, KIF18B, DBF4, FANCD2, INCENP, POLE2, CENPO	493	345	20521	3.4988917306052856	8.857276993845531E-6	3.690548389521784E-7	3.0097676186391245E-7
GOTERM_BP_DIRECT	GO:0006261~DNA-dependent DNA replication	10	1.953125	2.177074467331148E-8	RFC5, POLD3, POLQ, WDHD1, RFC3, RFC4, RFC2, POLE2, GINS4, MCMBP	480	29	19256	13.833333333333332	3.5768694136795176E-5	9.407253356204592E-7	8.75986015934033E-7
GOTERM_CC_DIRECT	GO:0005874~microtubule	28	5.46875	2.5240857346370074E-8	CEP57, KIF14, KIF11, AURKA, KIF15, RACGAP1, BAG2, DPYSL2, STMN1, NUSAP1, NEK2, GAS2L3, KIF23, KIF22, HAUS1, CENPE, TPX2, KIF18A, INCENP, KIFC1, KIF4A, CENPJ, BIRC5, TUBGCP3, KIF2C, KIF20A, KIF20B, MDM1	493	326	20521	3.575131596958648	1.0399179264153346E-5	4.1596932906817883E-7	3.392371227352138E-7
GOTERM_BP_DIRECT	GO:0006298~mismatch repair	10	1.953125	3.0420108119501643E-8	POLD3, MSH6, RNASEH2A, PCNA, MSH2, LIG1, EXO1, RPA3, RPA2, MLH1	480	30	19256	13.372222222222222	4.997898937586509E-5	1.2807645521082487E-6	1.1926242388389233E-6
GOTERM_CC_DIRECT	GO:0005635~nuclear envelope	22	4.296875	3.204765687257375E-8	NDC1, AGPAT5, RANBP1, RRM1, NUP107, PARP1, NUP155, NUP160, LMNB2, LMNB1, POLA1, CENPF, TMEM201, EBP, NUP85, NUP62, NUP54, MNS1, NEMP1, LBR, TMPO, NUP37	493	208	20521	4.40261741301295	1.3203547670981308E-5	5.078321012115533E-7	4.1415433496864537E-7
GOTERM_CC_DIRECT	GO:0035861~site of double-strand break	15	2.9296875	4.5285146620743515E-8	POLQ, MDC1, SLF1, PARP1, ZGRF1, RPA2, CGAS, SMC5, ESCO2, RAD51, RNF138, RPA3, TIMELESS, TOPBP1, RHNO1	493	93	20521	6.713668782307138	1.865730678540789E-5	6.910177928794937E-7	5.635484912803638E-7
GOTERM_MF_DIRECT	GO:0003688~DNA replication origin binding	8	1.5625	6.071186827704639E-8	POLA1, CDC45, ORC1, DDX11, MCM10, MCM5, CDC6, MCM2	480	16	18883	19.669791666666665	3.351239077198365E-5	2.7978052631005545E-6	2.6510849147643588E-6
GOTERM_BP_DIRECT	GO:0006284~base-excision repair	10	1.953125	7.673485668571606E-8	PRMT6, POLQ, FEN1, NEIL3, LIG1, PARP2, RPA3, RPA2, DNA2, UNG	480	33	19256	12.156565656565656	1.26067427214549E-4	3.1499658669486443E-6	2.933189896811497E-6
GOTERM_BP_DIRECT	GO:1905820~positive regulation of chromosome separation	7	1.3671875	9.544650312347937E-8	NCAPG2, NCAPG, NCAPD2, NCAPD3, SMC4, NCAPH, SMC2	480	11	19256	25.528787878787877	1.5680631675618617E-4	3.6447246076454213E-6	3.3939000761813943E-6
GOTERM_BP_DIRECT	GO:0034501~protein localization to kinetochore	7	1.3671875	9.544650312347937E-8	MTBP, ZWILCH, CDK1, TTK, KNL1, SPDL1, AURKB	480	11	19256	25.528787878787877	1.5680631675618617E-4	3.6447246076454213E-6	3.3939000761813943E-6
GOTERM_BP_DIRECT	GO:0051988~regulation of attachment of spindle microtubules to kinetochore	7	1.3671875	9.544650312347937E-8	SPAG5, RACGAP1, ZWILCH, KNTC1, NEK2, ECT2, KNSTRN	480	11	19256	25.528787878787877	1.5680631675618617E-4	3.6447246076454213E-6	3.3939000761813943E-6
GOTERM_BP_DIRECT	GO:0051276~chromosome organization	10	1.953125	1.0207627949677114E-7	CENPW, PTTG1, HAT1, RAD54L, CDCA8, TOPBP1, CIP2A, SMC3, SMC4, PTTG3P	480	34	19256	11.799019607843137	1.6769727308407756E-4	3.8093011575840504E-6	3.547150712512797E-6
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	189	36.9140625	1.0504319915068473E-7	DCLRE1B, GEMIN2, GMNN, CCNF, NUDT1, STMN3, BUB1B, SMC5, NUCKS1, SMC2, DOCK10, PTTG1, TBC1D31, DPYSL2, STMN1, CHEK1, NUSAP1, RCC1, KNTC1, NEK2, FBXO5, SEPHS1, GTSE1, TMPO, WDHD1, GAS2L3, TIPIN, BORA, DDX11, FST, VRK1, HASPIN, CDC25C, KNSTRN, ISL1, CDC25A, CDC25B, EID3, MELK, DDX39A, CCNE2, DKC1, MRTO4, SRSF3, DNA2, KIF20B, FKBP5, SLBP, BLM, PARPBP, TROAP, CDCA5, CDCA7, ARHGAP19, NCAPG, HMMR, ACAT2, NCAPH, SKA2, CCNB2, BRIP1, CCNB1, HNRNPDL, FIGNL1, NPHP1, UTP20, ECT2, FAM83D, LYAR, SAC3D1, BARD1, TOE1, FANCI, STIL, SIVA1, DDIAS, ALYREF, CDC7, PA2G4, CDC6, LSM5, ZWINT, NDC80, LSM2, TPX2, KIF18A, LSM6, KIF18B, NASP, CDK4, KIF4A, HNRNPD, SASS6, CDK1, BLMH, PSMG1, TUBGCP3, ANP32B, PTTG3P, MDM1, CEP57, TOP2A, GPSM2, HIP1, NXT1, CDCA7L, HMGB2, KIF14, CGAS, PCSK9, BRCA1, KIF11, PFAS, ELAVL2, KIF15, CHAF1B, NUP62, TNFAIP8L1, TOPBP1, TK1, LBR, DLGAP5, CEP55, LRRCC1, TEAD4, NDC1, KIF23, CACYBP, CIP2A, KIF22, MASTL, DCK, CIT, SENP1, HAUS1, CCNA2, ASPM, RAD51C, PSRC1, ESPL1, KIFC1, MCM3, BIRC5, TRIM59, DNAJC9, KIF2C, SSX2IP, ITGB3BP, MCM2, PRPS2, DTYMK, TTK, TYMS, METTL21A, AURKA, POLD3, TMEM201, HAUS8, EXOSC9, NSD2, EXOSC8, TIFA, POC1A, CTNNAL1, EXOSC2, GINS1, RANBP1, NQO1, SLF1, CDKN2C, SPAG5, GINS4, MYO19, SHCBP1, NUDT21, CENPF, WEE1, RAD51, PRC1, CENPJ, ALMS1, TACC3, HYLS1, AUNIP, NCAPD2, EEF1AKMT2, PTPN2, CDKN3, MAD2L1	493	5636	20521	1.39586179544136	4.327686384775209E-5	1.5456356446457896E-6	1.2605183898082168E-6
GOTERM_MF_DIRECT	GO:0042393~histone binding	21	4.1015625	1.2932462947981275E-7	PRMT6, ATAD2, HJURP, VRK1, YEATS4, DEK, SSRP1, CHAF1B, NASP, RBBP4, HAT1, ANP32E, CKS2, RCC1, DNAJC9, NCAPD2, RBBP7, ANP32B, NCAPD3, MCM2, ASF1B	480	195	18883	4.236570512820513	7.138465206679712E-5	5.501270777102804E-6	5.212777372878606E-6
GOTERM_CC_DIRECT	GO:0051233~spindle midzone	9	1.7578125	1.533603841908495E-7	CENPE, CENPV, RACGAP1, KIF14, CDCA8, CDC6, KIF20B, AURKB, AURKA	493	27	20521	13.874915483434751	6.318248702552598E-5	2.1787751133320687E-6	1.7768651409698424E-6
GOTERM_BP_DIRECT	GO:0090267~positive regulation of mitotic cell cycle spindle assembly checkpoint	7	1.3671875	1.8688074145927818E-7	GEN1, INCENP, CDCA8, BIRC5, NDC80, AURKB, MAD2L1	480	12	19256	23.40138888888889	3.069979533534273E-4	6.819070610580773E-6	6.349792304249696E-6
GOTERM_CC_DIRECT	GO:0005871~kinesin complex	11	2.1484375	2.0354083135754804E-7	KIF18A, KIF18B, KIFC1, KIF14, KIF23, KIF2C, KIF20A, KIF11, KIF22, KIF20B, KIF15	493	49	20521	9.344330835782587	8.385531502241861E-5	2.793910734601306E-6	2.2785291427816474E-6
GOTERM_CC_DIRECT	GO:0000228~nuclear chromosome	9	1.7578125	2.1022143876854485E-7	TOP2A, GINS2, BLM, RAD51, EXOSC9, FIGNL1, BIRC5, NCAPD2, SMC2	493	28	20521	13.379382787597798	8.660749124911327E-5	2.793910734601306E-6	2.2785291427816474E-6
GOTERM_BP_DIRECT	GO:0007076~mitotic chromosome condensation	8	1.5625	2.1939106264122707E-7	CDCA5, NUSAP1, NCAPG, NCAPD2, NCAPD3, SMC4, NCAPH, SMC2	480	19	19256	16.891228070175437	3.603945977347367E-4	7.83130706210641E-6	7.292368147357309E-6
GOTERM_BP_DIRECT	GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity	11	2.1484375	2.3151672424059688E-7	CCNA2, CCNB2, BLM, CCNB1, CDKN2C, CCNE2, CCNF, CDC6, CDC25C, CDC25A, CDKN3	480	48	19256	9.193402777777777	3.803096858832067E-4	8.088307685171491E-6	7.531682369444099E-6
